patient_id,filename,fold
85261,85261_PV.wav,0
85261,85261_TV.wav,0
85262,85262_AV.wav,0
85262,85262_MV.wav,0
85262,85262_PV.wav,0
85262,85262_TV.wav,0
85265,85265_AV.wav,0
85265,85265_MV.wav,0
85265,85265_PV.wav,0
85265,85265_TV.wav,0
85270,85270_AV.wav,0
85270,85270_MV.wav,0
85270,85270_PV.wav,0
85270,85270_TV.wav,0
85279,85279_AV.wav,0
85279,85279_MV.wav,0
85279,85279_PV.wav,0
85279,85279_TV.wav,0
85286,85286_AV.wav,0
85286,85286_MV.wav,0
85286,85286_PV.wav,0
85286,85286_TV.wav,0
85287,85287_MV.wav,0
85287,85287_PV.wav,0
85287,85287_TV.wav,0
85288,85288_AV.wav,0
85288,85288_MV.wav,0
85288,85288_PV.wav,0
85288,85288_TV.wav,0
85313,85313_MV.wav,0
85313,85313_PV.wav,0
85313,85313_TV.wav,0
85315,85315_AV.wav,0
85315,85315_MV.wav,0
85315,85315_PV.wav,0
85315,85315_TV.wav,0
85319,85319_AV.wav,0
85319,85319_MV.wav,0
85319,85319_PV.wav,0
85319,85319_TV.wav,0
85321,85321_PV.wav,0
85321,85321_TV.wav,0
85331,85331_AV.wav,0
85331,85331_MV.wav,0
85331,85331_PV.wav,0
85331,85331_TV.wav,0
85336,85336_AV.wav,0
85336,85336_MV.wav,0
85338,85338_AV.wav,0
85338,85338_MV.wav,0
85338,85338_PV.wav,0
85338,85338_TV.wav,0
85341,85341_AV.wav,0
85341,85341_MV.wav,0
85341,85341_PV.wav,0
85341,85341_TV.wav,0
85343,85343_AV.wav,0
85343,85343_MV.wav,0
85343,85343_PV.wav,0
85343,85343_TV.wav,0
23625,23625_AV.wav,1
23625,23625_MV.wav,1
23625,23625_PV.wav,1
23625,23625_TV.wav,1
29045,29045_AV.wav,1
29045,29045_MV.wav,1
29045,29045_PV.wav,1
29045,29045_TV.wav,1
33151,33151_AV.wav,1
33151,33151_MV.wav,1
33151,33151_PV.wav,1
33151,33151_TV.wav,1
38337,38337_AV.wav,1
38337,38337_MV.wav,1
39043,39043_AV.wav,1
39043,39043_MV.wav,1
39043,39043_PV.wav,1
39043,39043_TV.wav,1
40058,40058_AV.wav,1
40058,40058_MV.wav,1
40058,40058_PV.wav,1
40058,40058_TV.wav,1
40798,40798_AV.wav,1
40798,40798_MV.wav,1
40798,40798_PV.wav,1
40798,40798_TV.wav,1
40840,40840_AV.wav,1
40840,40840_MV.wav,1
40840,40840_PV.wav,1
40840,40840_TV.wav,1
43852,43852_AV.wav,1
43852,43852_MV.wav,1
43852,43852_PV.wav,1
43852,43852_TV.wav,1
44514,44514_AV.wav,1
44514,44514_MV.wav,1
44514,44514_PV.wav,1
44514,44514_TV.wav,1
46532,46532_AV.wav,1
46778,46778_MV.wav,1
49558,49558_AV.wav,1
49558,49558_MV.wav,1
49562,49562_AV.wav,1
49562,49562_MV.wav,1
49562,49562_PV.wav,1
49562,49562_TV.wav,1
49610,49610_AV.wav,1
49610,49610_MV.wav,1
49610,49610_PV.wav,1
49610,49610_TV.wav,1
49618,49618_AV.wav,1
49618,49618_MV.wav,1
49628,49628_AV.wav,1
49628,49628_MV.wav,1
49628,49628_PV.wav,1
49628,49628_TV.wav,1
49630,49630_AV.wav,1
49630,49630_MV.wav,1
49630,49630_PV.wav,1
49630,49630_TV.wav,1
49631,49631_AV.wav,1
49631,49631_MV.wav,1
49641,49641_AV.wav,1
49641,49641_MV.wav,1
49641,49641_PV.wav,1
49641,49641_TV.wav,1
49653,49653_AV.wav,1
49653,49653_MV.wav,1
49653,49653_PV.wav,1
49653,49653_TV.wav,1
49661,49661_AV.wav,1
49661,49661_MV.wav,1
49678,49678_AV.wav,1
49678,49678_MV.wav,1
49678,49678_PV.wav,1
49678,49678_TV.wav,1
49683,49683_AV.wav,1
49683,49683_MV.wav,1
49683,49683_PV.wav,1
49683,49683_TV.wav,1
49719,49719_AV.wav,1
49719,49719_MV.wav,1
49719,49719_PV.wav,1
49719,49719_TV.wav,1
49729,49729_AV.wav,1
49729,49729_MV.wav,1
49729,49729_PV.wav,1
49729,49729_TV.wav,1
49751,49751_AV.wav,1
49751,49751_MV.wav,1
49751,49751_PV.wav,1
49751,49751_TV.wav,1
49824,49824_AV.wav,1
49824,49824_MV.wav,1
49824,49824_PV.wav,1
49842,49842_AV.wav,1
49842,49842_MV.wav,1
49842,49842_PV.wav,1
49842,49842_TV.wav,1
49850,49850_AV.wav,1
49850,49850_MV.wav,1
49853,49853_AV.wav,1
49853,49853_MV.wav,1
49853,49853_PV.wav,1
49853,49853_TV.wav,1
49931,49931_AV.wav,1
49931,49931_PV.wav,1
49931,49931_TV.wav,1
49963,49963_AV.wav,1
49963,49963_MV.wav,1
49963,49963_PV.wav,1
49963,49963_TV.wav,1
49966,49966_MV.wav,1
49970,49970_AV.wav,1
49970,49970_MV.wav,1
49974,49974_AV.wav,1
49974,49974_MV.wav,1
49974,49974_PV.wav,1
49974,49974_TV.wav,1
49978,49978_PV.wav,1
49988,49988_AV.wav,1
49988,49988_MV.wav,1
49988,49988_PV.wav,1
49988,49988_TV.wav,1
49994,49994_AV.wav,1
49994,49994_MV.wav,1
49994,49994_PV.wav,1
49994,49994_TV.wav,1
50001,50001_AV.wav,1
50001,50001_MV.wav,1
50001,50001_PV.wav,1
50001,50001_TV.wav,1
50006,50006_AV.wav,1
50006,50006_MV.wav,1
50008,50008_AV.wav,1
50008,50008_MV.wav,1
50008,50008_PV.wav,1
50008,50008_TV.wav,1
50009,50009_AV.wav,1
50012,50012_MV.wav,1
50014,50014_AV.wav,1
50014,50014_MV.wav,1
50014,50014_PV.wav,1
50014,50014_TV.wav,1
50015,50015_AV.wav,1
50015,50015_MV.wav,1
50015,50015_PV.wav,1
50015,50015_TV.wav,1
50030,50030_MV.wav,1
50030,50030_PV.wav,1
50030,50030_TV.wav,1
50032,50032_PV.wav,1
50032,50032_TV_1.wav,1
50032,50032_TV_2.wav,1
50034,50034_AV.wav,1
50034,50034_MV.wav,1
50037,50037_AV.wav,1
50037,50037_MV.wav,1
50053,50053_AV.wav,1
50053,50053_PV.wav,1
50053,50053_TV.wav,1
50072,50072_MV.wav,1
50072,50072_PV.wav,1
50072,50072_TV.wav,1
50075,50075_AV.wav,1
50075,50075_MV.wav,1
50078,50078_AV.wav,1
50078,50078_MV.wav,1
50078,50078_PV.wav,1
50078,50078_TV.wav,1
50086,50086_MV.wav,1
50086,50086_PV.wav,1
50086,50086_TV.wav,1
50094,50094_MV.wav,1
50094,50094_PV.wav,1
50094,50094_TV.wav,1
50096,50096_AV.wav,1
50096,50096_MV.wav,1
50096,50096_PV.wav,1
50096,50096_TV.wav,1
50099,50099_MV.wav,1
50099,50099_PV.wav,1
50099,50099_TV.wav,1
50104,50104_AV.wav,1
50104,50104_MV.wav,1
50104,50104_PV.wav,1
50104,50104_TV.wav,1
50115,50115_AV.wav,1
50115,50115_MV.wav,1
50115,50115_PV_1.wav,1
50115,50115_PV_2.wav,1
50115,50115_TV_1.wav,1
50115,50115_TV_2.wav,1
50116,50116_AV.wav,1
50116,50116_MV.wav,1
50116,50116_PV.wav,1
50116,50116_TV.wav,1
50117,50117_MV.wav,1
50117,50117_PV.wav,1
50117,50117_TV.wav,1
50121,50121_PV.wav,1
50121,50121_TV.wav,1
50123,50123_MV.wav,1
50126,50126_AV.wav,1
50126,50126_MV.wav,1
50126,50126_PV.wav,1
50126,50126_TV.wav,1
50128,50128_AV.wav,1
50128,50128_MV.wav,1
50128,50128_PV.wav,1
50128,50128_TV.wav,1
50133,50133_MV.wav,1
50136,50136_AV.wav,1
50136,50136_MV.wav,1
50137,50137_MV.wav,1
50137,50137_PV.wav,1
50137,50137_TV.wav,1
50138,50138_AV.wav,1
50138,50138_MV.wav,1
50141,50141_AV.wav,1
50142,50142_AV.wav,1
50142,50142_MV.wav,1
50145,50145_MV.wav,1
50149,50149_MV.wav,1
50149,50149_PV.wav,1
50150,50150_AV.wav,1
50150,50150_MV.wav,1
50150,50150_PV.wav,1
50150,50150_TV.wav,1
50153,50153_AV.wav,1
50153,50153_MV.wav,1
50159,50159_MV.wav,1
50159,50159_PV.wav,1
50159,50159_TV.wav,1
50164,50164_MV.wav,1
50164,50164_PV.wav,1
50164,50164_TV.wav,1
50165,50165_AV.wav,1
50165,50165_MV.wav,1
50165,50165_PV.wav,1
50166,50166_MV.wav,1
50213,50213_AV.wav,1
50213,50213_MV.wav,1
50213,50213_PV.wav,1
50213,50213_TV.wav,1
50241,50241_MV.wav,1
50244,50244_AV.wav,1
50244,50244_MV.wav,1
50244,50244_PV.wav,1
50244,50244_TV.wav,1
50247,50247_AV.wav,1
50247,50247_MV.wav,1
50247,50247_PV.wav,1
50248,50248_TV.wav,1
50250,50250_AV.wav,1
50250,50250_MV.wav,1
50250,50250_PV.wav,1
50250,50250_TV_1.wav,1
50250,50250_TV_2.wav,1
50251,50251_AV.wav,1
50251,50251_MV.wav,1
50256,50256_AV.wav,1
50256,50256_MV.wav,1
50256,50256_PV.wav,1
50256,50256_TV.wav,1
50264,50264_AV.wav,1
50264,50264_MV.wav,1
50272,50272_AV.wav,1
50272,50272_MV.wav,1
50272,50272_PV.wav,1
50272,50272_TV.wav,1
50273,50273_AV.wav,1
50273,50273_MV.wav,1
50273,50273_PV.wav,1
50273,50273_TV.wav,1
50275,50275_AV.wav,1
50275,50275_MV.wav,1
50275,50275_PV.wav,1
50275,50275_TV.wav,1
50285,50285_MV.wav,1
50295,50295_AV.wav,1
50295,50295_MV.wav,1
50295,50295_PV.wav,1
50295,50295_TV.wav,1
50296,50296_AV.wav,1
50296,50296_MV.wav,1
50296,50296_PV.wav,1
50296,50296_TV.wav,1
50304,50304_PV.wav,1
50306,50306_AV.wav,1
50306,50306_MV.wav,1
50306,50306_PV.wav,1
50306,50306_TV.wav,1
50311,50311_MV.wav,1
50311,50311_PV.wav,1
50311,50311_TV.wav,1
50319,50319_AV.wav,1
50319,50319_MV.wav,1
50319,50319_PV.wav,1
50319,50319_TV.wav,1
50321,50321_AV_1.wav,1
50321,50321_AV_2.wav,1
50321,50321_MV_1.wav,1
50321,50321_MV_2.wav,1
50327,50327_AV.wav,1
50327,50327_MV.wav,1
50327,50327_PV.wav,1
50327,50327_TV.wav,1
50332,50332_AV.wav,1
50332,50332_MV.wav,1
50334,50334_AV.wav,1
50334,50334_MV.wav,1
50334,50334_PV.wav,1
50334,50334_TV.wav,1
50341,50341_AV.wav,1
50341,50341_MV.wav,1
50342,50342_AV.wav,1
50342,50342_MV.wav,1
50350,50350_AV.wav,1
50350,50350_MV.wav,1
50350,50350_PV.wav,1
50350,50350_TV.wav,1
50352,50352_AV.wav,1
50352,50352_PV.wav,1
50352,50352_TV.wav,1
50354,50354_AV.wav,1
50354,50354_MV.wav,1
50354,50354_PV.wav,1
50354,50354_TV.wav,1
50375,50375_AV.wav,1
50375,50375_MV.wav,1
50384,50384_AV.wav,1
50384,50384_MV.wav,1
50384,50384_PV.wav,1
50384,50384_TV.wav,1
50628,50628_AV.wav,1
50628,50628_MV.wav,1
50635,50635_AV.wav,1
50635,50635_MV.wav,1
50635,50635_PV.wav,1
50635,50635_TV.wav,1
50658,50658_AV.wav,1
50658,50658_MV.wav,1
50658,50658_PV.wav,1
50658,50658_TV.wav,1
50661,50661_AV.wav,1
50661,50661_MV.wav,1
50665,50665_PV.wav,1
50665,50665_TV.wav,1
50673,50673_AV.wav,1
50673,50673_MV.wav,1
50673,50673_PV.wav,1
50673,50673_TV.wav,1
50687,50687_AV.wav,1
50687,50687_MV.wav,1
50687,50687_PV.wav,1
50687,50687_TV.wav,1
50688,50688_AV.wav,1
50688,50688_MV.wav,1
50688,50688_PV.wav,1
50688,50688_TV.wav,1
50690,50690_AV.wav,1
50690,50690_MV_1.wav,1
50690,50690_MV_2.wav,1
50690,50690_PV.wav,1
50690,50690_TV.wav,1
50693,50693_AV.wav,1
50693,50693_MV.wav,1
50693,50693_PV.wav,1
50693,50693_TV.wav,1
50699,50699_AV.wav,1
50699,50699_MV.wav,1
50699,50699_PV.wav,1
50699,50699_TV.wav,1
50722,50722_MV.wav,1
50722,50722_PV.wav,1
50722,50722_TV.wav,1
50727,50727_AV.wav,1
50727,50727_MV.wav,1
50729,50729_AV.wav,1
50729,50729_MV.wav,1
50731,50731_MV.wav,1
50731,50731_PV.wav,1
50731,50731_TV.wav,1
50732,50732_AV.wav,1
50732,50732_MV.wav,1
50732,50732_PV.wav,1
50732,50732_TV.wav,1
50734,50734_AV.wav,1
50734,50734_MV.wav,1
50734,50734_PV.wav,1
50734,50734_Phc.wav,1
50734,50734_TV.wav,1
50737,50737_MV.wav,1
50737,50737_PV.wav,1
50737,50737_TV.wav,1
50738,50738_AV.wav,1
50738,50738_MV.wav,1
50738,50738_PV.wav,1
50738,50738_TV.wav,1
50743,50743_AV_1.wav,1
50743,50743_AV_2.wav,1
50743,50743_AV_3.wav,1
50743,50743_MV.wav,1
50747,50747_AV.wav,1
50747,50747_MV.wav,1
50747,50747_PV.wav,1
50747,50747_TV.wav,1
50748,50748_AV.wav,1
50748,50748_MV.wav,1
50749,50749_AV.wav,1
50749,50749_MV.wav,1
50749,50749_PV.wav,1
50749,50749_TV.wav,1
50756,50756_AV.wav,1
50756,50756_MV.wav,1
50756,50756_PV.wav,1
50756,50756_TV.wav,1
50757,50757_AV.wav,1
50757,50757_MV.wav,1
50757,50757_PV.wav,1
50757,50757_TV.wav,1
50772,50772_AV.wav,1
50772,50772_MV.wav,1
50772,50772_PV.wav,1
50782,50782_AV_1.wav,1
50782,50782_AV_2.wav,1
50782,50782_MV_1.wav,1
50782,50782_MV_2.wav,1
50782,50782_PV.wav,1
50782,50782_TV.wav,1
50787,50787_MV.wav,1
50790,50790_AV.wav,1
50790,50790_MV.wav,1
50795,50795_AV.wav,1
50795,50795_MV.wav,1
50796,50796_MV.wav,1
50796,50796_PV.wav,1
50796,50796_TV.wav,1
50798,50798_AV.wav,1
50798,50798_MV.wav,1
50798,50798_PV.wav,1
50798,50798_TV.wav,1
50800,50800_AV.wav,1
50800,50800_MV.wav,1
50800,50800_PV.wav,1
50800,50800_TV.wav,1
50819,50819_AV.wav,1
50819,50819_MV.wav,1
50819,50819_PV.wav,1
50819,50819_TV.wav,1
50822,50822_AV.wav,1
50822,50822_MV.wav,1
50822,50822_PV.wav,1
50822,50822_TV.wav,1
50829,50829_AV.wav,1
50829,50829_MV.wav,1
50829,50829_PV.wav,1
57706,57706_AV.wav,1
57706,57706_MV.wav,1
57706,57706_PV.wav,1
57706,57706_TV.wav,1
68175,68175_AV.wav,1
68175,68175_MV.wav,1
68175,68175_PV.wav,1
68175,68175_TV.wav,1
68186,68186_AV.wav,1
68186,68186_MV.wav,1
68186,68186_PV.wav,1
68186,68186_TV.wav,1
68204,68204_AV.wav,1
68204,68204_MV.wav,1
68204,68204_PV.wav,1
68204,68204_TV.wav,1
68222,68222_AV.wav,1
68222,68222_MV.wav,1
68222,68222_PV.wav,1
68222,68222_TV.wav,1
68255,68255_AV.wav,1
68255,68255_MV.wav,1
68255,68255_PV.wav,1
68255,68255_TV.wav,1
68269,68269_PV.wav,1
68269,68269_TV.wav,1
68298,68298_AV.wav,1
68298,68298_MV.wav,1
68330,68330_TV.wav,1
68347,68347_AV.wav,1
68347,68347_MV.wav,1
68347,68347_PV.wav,1
68347,68347_TV.wav,1
68359,68359_AV.wav,1
68359,68359_MV.wav,1
68359,68359_PV.wav,1
68359,68359_TV.wav,1
68377,68377_AV.wav,1
68377,68377_MV.wav,1
68377,68377_PV.wav,1
68377,68377_TV.wav,1
68427,68427_AV.wav,1
68427,68427_MV.wav,1
68427,68427_PV.wav,1
68427,68427_TV.wav,1
68432,68432_AV.wav,1
68432,68432_MV.wav,1
68432,68432_PV.wav,1
68432,68432_TV.wav,1
68449,68449_AV.wav,1
68449,68449_PV.wav,1
68449,68449_TV.wav,1
68456,68456_AV.wav,1
68456,68456_MV.wav,1
68456,68456_PV.wav,1
68456,68456_TV.wav,1
68460,68460_AV.wav,1
68460,68460_MV.wav,1
68460,68460_PV.wav,1
68460,68460_TV.wav,1
68477,68477_AV.wav,1
68477,68477_MV.wav,1
68477,68477_PV.wav,1
68477,68477_TV.wav,1
68532,68532_AV.wav,1
68532,68532_MV.wav,1
68532,68532_PV.wav,1
68532,68532_TV.wav,1
68560,68560_AV.wav,1
68560,68560_MV.wav,1
68560,68560_PV.wav,1
68560,68560_TV.wav,1
68582,68582_AV.wav,1
68582,68582_MV.wav,1
68582,68582_PV.wav,1
68582,68582_TV.wav,1
68624,68624_AV.wav,1
68624,68624_MV.wav,1
68624,68624_PV.wav,1
68624,68624_TV.wav,1
68659,68659_AV.wav,1
68659,68659_MV.wav,1
68659,68659_PV.wav,1
68659,68659_TV.wav,1
68705,68705_AV.wav,1
68705,68705_MV.wav,1
68705,68705_PV.wav,1
68705,68705_TV.wav,1
68711,68711_AV.wav,1
68711,68711_MV.wav,1
68711,68711_PV.wav,1
68711,68711_TV.wav,1
68741,68741_AV.wav,1
68741,68741_MV.wav,1
68741,68741_PV.wav,1
68741,68741_TV.wav,1
68755,68755_AV.wav,1
68755,68755_MV.wav,1
68755,68755_PV.wav,1
68755,68755_TV.wav,1
68861,68861_AV.wav,1
68861,68861_MV.wav,1
68861,68861_PV.wav,1
68861,68861_TV.wav,1
68864,68864_MV.wav,1
68864,68864_PV.wav,1
68864,68864_TV.wav,1
68887,68887_AV.wav,1
68887,68887_MV.wav,1
68887,68887_TV.wav,1
68895,68895_AV.wav,1
68895,68895_MV.wav,1
68895,68895_PV.wav,1
68895,68895_TV.wav,1
68908,68908_MV.wav,1
68908,68908_PV.wav,1
68908,68908_TV.wav,1
69079,69079_AV.wav,1
69079,69079_MV.wav,1
69079,69079_PV.wav,1
69079,69079_TV.wav,1
69095,69095_AV.wav,1
69095,69095_MV.wav,1
69095,69095_PV.wav,1
69095,69095_TV.wav,1
69096,69096_AV.wav,1
69096,69096_MV.wav,1
69096,69096_PV.wav,1
69096,69096_TV.wav,1
69106,69106_AV.wav,1
69106,69106_MV.wav,1
69106,69106_PV.wav,1
69106,69106_TV.wav,1
69129,69129_AV.wav,1
69129,69129_MV.wav,1
69129,69129_PV.wav,1
69129,69129_TV.wav,1
69141,69141_AV.wav,1
69141,69141_MV.wav,1
69141,69141_PV.wav,1
69141,69141_TV.wav,1
69147,69147_AV.wav,1
69147,69147_MV.wav,1
69147,69147_PV.wav,1
69147,69147_TV.wav,1
69152,69152_AV.wav,1
69152,69152_MV.wav,1
69152,69152_PV.wav,1
69152,69152_TV.wav,1
69188,69188_AV.wav,1
69188,69188_MV.wav,1
69188,69188_PV.wav,1
69188,69188_TV.wav,1
70280,70280_AV.wav,1
70280,70280_MV.wav,1
73316,73316_AV.wav,1
73316,73316_MV.wav,1
73316,73316_PV.wav,1
73316,73316_TV.wav,1
76758,76758_MV.wav,1
78582,78582_AV.wav,1
78582,78582_MV.wav,1
80348,80348_AV.wav,1
80348,80348_MV.wav,1
80348,80348_PV.wav,1
80348,80348_TV.wav,1
84690,84690_MV.wav,1
84690,84690_Phc.wav,1
84690,84690_TV.wav,1
84695,84695_AV.wav,1
84695,84695_MV.wav,1
84695,84695_PV.wav,1
84695,84695_TV.wav,1
84702,84702_MV.wav,1
84702,84702_PV.wav,1
84702,84702_TV.wav,1
84706,84706_AV.wav,1
84706,84706_MV.wav,1
84706,84706_PV.wav,1
84706,84706_TV.wav,1
84708,84708_AV.wav,1
84708,84708_MV.wav,1
84710,84710_AV.wav,1
84710,84710_MV.wav,1
84710,84710_PV.wav,1
84710,84710_TV.wav,1
84713,84713_AV.wav,1
84713,84713_PV.wav,1
84713,84713_TV.wav,1
84716,84716_AV.wav,1
84716,84716_MV.wav,1
84716,84716_PV.wav,1
84716,84716_TV.wav,1
84721,84721_AV.wav,1
84721,84721_MV.wav,1
84721,84721_PV.wav,1
84721,84721_TV.wav,1
84725,84725_MV.wav,1
84725,84725_PV.wav,1
84725,84725_TV.wav,1
84731,84731_MV.wav,1
84732,84732_AV.wav,1
84732,84732_MV.wav,1
84733,84733_AV.wav,1
84733,84733_MV.wav,1
84733,84733_PV.wav,1
84733,84733_TV.wav,1
84734,84734_AV.wav,1
84734,84734_MV.wav,1
84734,84734_PV.wav,1
84734,84734_TV.wav,1
84738,84738_AV.wav,1
84738,84738_MV.wav,1
84738,84738_PV.wav,1
84738,84738_TV.wav,1
84746,84746_PV.wav,1
84764,84764_AV.wav,1
84764,84764_MV.wav,1
84764,84764_PV.wav,1
84764,84764_TV.wav,1
84765,84765_AV.wav,1
84765,84765_MV.wav,1
84765,84765_PV.wav,1
84765,84765_TV.wav,1
84768,84768_PV.wav,1
84768,84768_TV.wav,1
84769,84769_MV.wav,1
84769,84769_PV.wav,1
84779,84779_AV.wav,1
84779,84779_MV.wav,1
84779,84779_PV.wav,1
84779,84779_TV.wav,1
84786,84786_AV.wav,1
84786,84786_MV.wav,1
84786,84786_PV.wav,1
84793,84793_AV.wav,1
84793,84793_MV.wav,1
84793,84793_PV.wav,1
84793,84793_TV.wav,1
84799,84799_AV.wav,1
84799,84799_MV.wav,1
84799,84799_PV.wav,1
84799,84799_TV.wav,1
84803,84803_AV.wav,1
84803,84803_MV.wav,1
84803,84803_PV.wav,1
84803,84803_TV.wav,1
84804,84804_MV.wav,1
84805,84805_AV.wav,1
84805,84805_MV.wav,1
84805,84805_PV.wav,1
84805,84805_TV.wav,1
84807,84807_AV.wav,1
84807,84807_MV.wav,1
84823,84823_AV.wav,1
84823,84823_MV.wav,1
84823,84823_PV.wav,1
84823,84823_TV.wav,1
84824,84824_AV.wav,1
84824,84824_MV.wav,1
84838,84838_AV.wav,1
84838,84838_MV.wav,1
84838,84838_PV.wav,1
84838,84838_TV.wav,1
84839,84839_AV.wav,1
84839,84839_MV.wav,1
84839,84839_PV.wav,1
84839,84839_TV.wav,1
84853,84853_AV.wav,1
84853,84853_MV.wav,1
84853,84853_PV.wav,1
84853,84853_TV.wav,1
84854,84854_AV.wav,1
84854,84854_MV.wav,1
84854,84854_PV.wav,1
84854,84854_TV.wav,1
84855,84855_MV.wav,1
84855,84855_PV.wav,1
84855,84855_TV.wav,1
84857,84857_AV.wav,1
84857,84857_MV.wav,1
84865,84865_AV.wav,1
84865,84865_MV.wav,1
84865,84865_PV.wav,1
84865,84865_TV.wav,1
84866,84866_AV.wav,1
84866,84866_MV.wav,1
84866,84866_PV.wav,1
84866,84866_TV.wav,1
84874,84874_AV.wav,1
84874,84874_MV.wav,1
84874,84874_PV.wav,1
84874,84874_TV.wav,1
84875,84875_PV.wav,1
84875,84875_TV.wav,1
84878,84878_AV.wav,1
84878,84878_MV.wav,1
84878,84878_PV.wav,1
84878,84878_TV.wav,1
84886,84886_PV.wav,1
84900,84900_AV.wav,1
84900,84900_MV.wav,1
84912,84912_AV.wav,1
84912,84912_MV.wav,1
84912,84912_PV.wav,1
84912,84912_TV.wav,1
84920,84920_AV.wav,1
84920,84920_MV.wav,1
84920,84920_PV.wav,1
84920,84920_TV.wav,1
84928,84928_AV.wav,1
84928,84928_MV.wav,1
84928,84928_PV.wav,1
84928,84928_TV.wav,1
84950,84950_AV.wav,1
84950,84950_PV.wav,1
84950,84950_TV.wav,1
84952,84952_AV.wav,1
84952,84952_PV.wav,1
84952,84952_TV.wav,1
84957,84957_AV.wav,1
84957,84957_MV.wav,1
84957,84957_PV.wav,1
84957,84957_TV.wav,1
84960,84960_AV.wav,1
84960,84960_MV.wav,1
84960,84960_PV.wav,1
84960,84960_TV.wav,1
84961,84961_AV.wav,1
84961,84961_MV.wav,1
84961,84961_PV.wav,1
84961,84961_TV.wav,1
84965,84965_AV.wav,1
84965,84965_MV.wav,1
84965,84965_PV.wav,1
84965,84965_TV.wav,1
84974,84974_AV.wav,1
84974,84974_MV.wav,1
84974,84974_PV.wav,1
84974,84974_TV.wav,1
84986,84986_AV.wav,1
84986,84986_MV.wav,1
84986,84986_PV.wav,1
84986,84986_TV.wav,1
84987,84987_AV.wav,1
84987,84987_MV.wav,1
84987,84987_PV.wav,1
84987,84987_TV.wav,1
84993,84993_AV.wav,1
84993,84993_MV.wav,1
84993,84993_PV.wav,1
84993,84993_TV.wav,1
85000,85000_AV.wav,1
85000,85000_MV.wav,1
85000,85000_PV.wav,1
85000,85000_TV.wav,1
85011,85011_AV.wav,1
85011,85011_MV.wav,1
85018,85018_AV.wav,1
85018,85018_MV.wav,1
85023,85023_AV.wav,1
85023,85023_MV.wav,1
85023,85023_PV.wav,1
85023,85023_TV.wav,1
85026,85026_AV.wav,1
85026,85026_MV.wav,1
85027,85027_AV.wav,1
85027,85027_MV.wav,1
85027,85027_PV.wav,1
85027,85027_TV.wav,1
85028,85028_AV.wav,1
85028,85028_MV.wav,1
85028,85028_PV.wav,1
85028,85028_TV.wav,1
85029,85029_AV.wav,1
85029,85029_MV.wav,1
85029,85029_PV.wav,1
85029,85029_TV.wav,1
85030,85030_AV.wav,1
85030,85030_MV.wav,1
85030,85030_PV.wav,1
85030,85030_TV.wav,1
85031,85031_AV.wav,1
85031,85031_MV.wav,1
85031,85031_PV.wav,1
85031,85031_TV.wav,1
85036,85036_AV.wav,1
85036,85036_MV.wav,1
85036,85036_PV.wav,1
85036,85036_TV.wav,1
85037,85037_AV.wav,1
85037,85037_MV.wav,1
85037,85037_PV.wav,1
85037,85037_TV.wav,1
85038,85038_AV.wav,1
85038,85038_MV.wav,1
85038,85038_PV.wav,1
85038,85038_TV.wav,1
85055,85055_AV.wav,1
85055,85055_PV.wav,1
85055,85055_TV.wav,1
85064,85064_AV.wav,1
85064,85064_MV.wav,1
85064,85064_PV.wav,1
85064,85064_TV.wav,1
85079,85079_AV.wav,1
85079,85079_MV.wav,1
85079,85079_PV.wav,1
85079,85079_TV.wav,1
85080,85080_AV.wav,1
85080,85080_MV.wav,1
85080,85080_PV.wav,1
85080,85080_TV.wav,1
85086,85086_AV.wav,1
85086,85086_MV.wav,1
85086,85086_PV.wav,1
85086,85086_TV.wav,1
85087,85087_AV.wav,1
85087,85087_MV.wav,1
85087,85087_PV.wav,1
85087,85087_TV.wav,1
85090,85090_MV.wav,1
85090,85090_PV.wav,1
85090,85090_TV.wav,1
85091,85091_AV.wav,1
85091,85091_MV.wav,1
85093,85093_AV.wav,1
85093,85093_MV.wav,1
85093,85093_PV.wav,1
85093,85093_TV.wav,1
85112,85112_AV.wav,1
85112,85112_MV.wav,1
85112,85112_PV.wav,1
85112,85112_TV.wav,1
85113,85113_AV.wav,1
85113,85113_MV.wav,1
85113,85113_PV.wav,1
85113,85113_TV.wav,1
85116,85116_AV.wav,1
85116,85116_MV.wav,1
85116,85116_PV.wav,1
85116,85116_TV.wav,1
85122,85122_AV.wav,1
85122,85122_MV.wav,1
85122,85122_PV.wav,1
85122,85122_TV.wav,1
85127,85127_AV.wav,1
85127,85127_MV.wav,1
85127,85127_PV.wav,1
85127,85127_TV.wav,1
85132,85132_AV.wav,1
85132,85132_MV.wav,1
85132,85132_PV.wav,1
85132,85132_TV.wav,1
85147,85147_AV.wav,1
85147,85147_MV.wav,1
85147,85147_PV.wav,1
85147,85147_TV.wav,1
85153,85153_AV.wav,1
85153,85153_PV.wav,1
85154,85154_AV.wav,1
85154,85154_MV.wav,1
85154,85154_PV.wav,1
85154,85154_TV.wav,1
85159,85159_AV.wav,1
85159,85159_MV.wav,1
85161,85161_AV.wav,1
85161,85161_MV.wav,1
85161,85161_PV.wav,1
85161,85161_TV.wav,1
85165,85165_AV.wav,1
85165,85165_MV.wav,1
85172,85172_AV.wav,1
85172,85172_MV.wav,1
85172,85172_PV.wav,1
85172,85172_TV.wav,1
85198,85198_AV.wav,1
85198,85198_MV.wav,1
